label;cim;poem
csokonai;Szomorú versek;  amelyek írattattak nemes, nemzetes, vitézlő Fényes István úr halálának alkalmatosságával   Mikor a setét éj gyászos szövevényje Ködéből kiderűl a szép hajnal fényje, Annál szebben hányja súgárait széjjel, Mennél komorabb volt s rettentőbb az éjjel. Mely elevenséget és víg kedvet kapnak Mindenek, fényével a jóltévő napnak: Így, mikor a setét siralom vőlgyébe Bújdosunk az élet ezer veszélyébe, Legfényesebb fáklya az Úrnak félelme, Ezután járhat az emberi vak elme: Ha a halál szörnyű árnyékába esünk, Fényével megújít a Jézus, jegyesünk. Az igazság napja tűndöklik ragyogva, Fényes mennyországba jutunk ennélfogva. A többi mind homály, mind köd, mind setétség, Melybe félelem van elrejtve és kétség. Egyedűl a Jézus s a mennyország fényes, Melytől fényesedik az ide zárt Fényes. Esküdt Fényes Istvánt fedi e setét bolt, Útazó, ezt illő tudni, ki volt s mi volt? Nemzé Fényes István Szabó Erzsébettől, De mind attól hamar megvála, mind ettől. Nagykőrös városa volt kedves hazája, Melynek sok ideig tartá oskolája. Onnan ide jővén tudománnyal tele, Itt két esztendeig zőld tógát visele. Ezt hogy egy gondolat véle lerakatta, Tanúló elméjét kalmárságra adta. Mely hivatalban járt mely igaz lélekkel, Bizonyíthatnám itt sok jó emberekkel. Sőt derék eszének s igaz jóságának E város nagyjai bőv példát adának, Midőn nyolcvanhárom esztendő folytába Űltették a hatvan személyek sorába, Melybe sok hívatalt aszerént folytatott, Hogy panaszt rá csak az írígy sem mondhatott. Itt is talentomát vásárra úgy tette, Hogy a nyereséget más is bőven szedte. Mikor már egy hív párt keresni kívánna, Itt is nyereség lett Hadas Juliánna, Kivel míg tizenhat esztendők telének, Egymásba hány boldog napokat nyerének! De mi is van ennél gazdagabb nyereség? Kereskedő ha jó, ha jó a feleség. Mely bőv nyereségnek e' lett interesse, Hogy egy József fiát szűlt kedves hitvesse. De mi is nagyobb kincs, mint ha van jó fia? Arany feleségnek bővséges lázsia. Most már a nyavalyák fonnyasztó serege Ráütvén, régólta volt ennek betege. Kivált három héttől fogva Jehovának Sújtoló kezei rásúlyosodának. Végre lövésére halálos nyilának, Lelkét híven visszaadta jó Urának. De akár életet ért is, akár halált, Nyereséget mindég a Krisztusba talált. Ő hát nyereségről így ment nyereségre, Mígnem a Krisztushoz feljutott az égre. De míg elkőltözne a főldnek színéről, Íly búcsúzó szókat bocsát hűlt nyelvéről: "Szerelmes hitvesem, Hadas Juliánna! Kőszív volna, mely egy özvegyet ne szánna. Köszönti néma szám s e megmerevedett Nyelv is prédikálja igaz hívségedet. Törőld le könnyedet bánatos szemedről, Jó az Úr, ő gondot visel életedről. Bár most szép napodat felhők fedezték be, Ki fog még derűlni eged, vidám kékbe. József! jó atyádat bennem elvesztetted, De a legjobb atya megmarad melletted. Csak az ő félelme járjon mindég veled, Így a boldog partot örömmel megleled. Mindezekhez hív légy és jó, hogy mindenek Erántad egyenes szívet viseljenek. Isten! ki könyörűlsz az árván s özvegyen, Mindenható karod ezekkel jól tegyen. E két gyámoltalant, óh! írd be könyvedbe S atyai szárnyaid árnyékával fedd be. Már karjaim közűl, kedvesim! menjetek, Légyen a jóltevő istenség veletek. Véled, esküdt Hadas Sámuel özvegye, Szathmári Mária, az ég e jót tegye: Hogy míg élsz, életed folyjon békességbe, Míg fő boldogságot fogsz érni az égbe. Fényes János öcsém, ki most is Pozsonyba Kalmárkodván, nem tudsz semmit halálomba, Haldokló számmal is szerencsédet kérem, Áldjon meg az Isten, szerelmes testvérem! Nagykőrösön lakó Fényes Erzsébetem, Madár Péterrel neved emlegetem. Áldjon meg az Isten minden boldogsággal, Végre dicsőítsen örök mennyországgal. Nemes tanács s nemes kommunitás s ennek Tagjai, légyetek áldotti Istennek. Isten hozzád nemes kalmári társaság, Legyen óltalmazód a legfőbb uraság! Engedj meg, ellened ha mibe vétettem, Isten hozzád, én már mindent megengedtem. Minden jóbarátim! s vérségim! reátok Bőv áldás terjedjen, már Isten hozzátok! Te pedig, főldből lett testem, nyúgodj végre, Míg lelkem felviszi Jézusom az égre." Ámen.  Az epitáfiumra metszve e' volt.  Nemes Fényes István teste Nyúgodalmát itt kereste, Kit élni, óh mint kivánna Párja, Hadas Juliánna És Fényes István árvája. De Fényes István atyjának S Szabó Ezsébet anyjának, Kiktől Kőrösön született, Utánok menni sietett, De véle a boldog sereg. 1794. december 1. 
csokonai;Szűntelen közel van a halál; Nézd meg csak a rózsák tűndöklő szépségét, Flóra magzatinak csuda ékességét: Most a virágoknak szépségét csudálod, Majd száradt kóróit megúnva útálod. Így ember éltének mivolta hagyatott, A három Párkákra egészen bízatott, Kik személyválasztás nékűl mindeneknek Életek fonalát vágják a véneknek, De még az ifjak sem maradnak ki sorból, Ámbár ki nem léptek még gyermeki korból Mert akit akárhol célba vesz a halál, A nyila halálos sebet rajta talál. Utólsó óráját senki sem tudhatja, Hogy amikor hal meg, meg sem gondolhatja, Mert sebes szárnyakkal repűl mindenfelé, Amott jár, majd fordúl gyors lépéssel elé. Gonosz Pándora is pixisét forgatja, A sok embereket igen nyomorgatja, Nem kérdi e', ki ez, király-e vagy Irus, Vagy nagy gazdagságban kevélykedő Cyrus, Nem vigyáz senkire, érett-e vagy gyenge, Hullt azért kalásszal együtt a zőld zsenge. Óh, te gyötrelmeknek kegyetlen királyja, Nincs, ki veszélyedet valaki kiállja, Kérlek, kedvezz nekünk, gyenge edényeknek, Kik társai vagyunk a nyárleveleknek. 
csokonai;Tanítványaitól búcsúzik; Nemes szívű nevendékek! kiket forrón szeretek, Miolta megesmertetett a poézis veletek. Óh, legkedvesebb barátim! beh édesen képzelem, Mi örömmel sétáltatok tavaly a Tempén velem. Mely jól esett, ha játszodva lépvén utánam nyomba, Kis koszorúkat raktatok tiszteletűl markomba. Ah, olvastam orcátokon azt a hév indúlatot, Melyet az igaz szeretet azokba lobbantatott. Viszontvaló szívességem, amint megérdemlétek, E valódi szívességgel halmazva megnyerétek. Melynek tűze most is lángol, meg nem aludt azolta, Sőt tüzét a szenvedések edző tüze pótolta. Égni fog, míg el nem alszik fáklyája életemnek, Nevetek ragyogni közte fog közepén szívemnek. Rólatok jól emlékezem, már mikor megváltam is, Ah, ah, emlékezzetek jól, kedvesim! énrólam is. Bennem hív barátotoktól váltok most meg de hiszem, Szerelmem veletek marad, szívemet el nem viszem. Örömöm lesz örömötök, szerencsém szerencsétek, Díszt ád nékem s tiszteletet mindenkor a tiétek. Ezért nemes lélek legyen bennetek, mely sem sorba A büszkékkel ne repdessen, sem ne másszon a porba. Embertársát ki szereti és híve hazájának, Még emellett a tudományt tartja főfő javának: A csendes megelégedés s boldogság azt vezeti, Ha késő maradéktól is érdemét tisztelteti, Mert az áldott emberiség, a tudomány s a haza Még minden hív tisztelőjét bőven megjutalmaza. E kis intést szíveteknek táblájára írjátok, Hogy jövendő futástokba legyen Cynosurátok. Melynek mikor rátok nézve lesznek majd bő hasznai, Éledjen fel a titeket szerető Csokonai. Én elmegyek, a jóltévő Ég vigyázzon reátok, Ah, szeretett, kedves lelkek, Isten, Isten hozzátok! 
csokonai;Tartózkodó kérelem; A hatalmas szerelemnek Megemésztő tüze bánt. Te lehetsz írja sebemnek, Gyönyörű kis tulipánt!  Szemeid szép ragyogása Eleven hajnali tűz, Ajakid harmatozása Sok ezer gondot elűz.  Teljesítsd angyali szókkal, Szeretőd amire kért: Ezer ambrózia csókkal Fizetek válaszodért. 
csokonai;Tervezet; Orpheus innepet tart. Hozzá érkezik Aristeus. Belészeret Eurydicébe. Kergeti, ez meghal. Eurydice temetése. Orpheus keserve. Leszállta a poklokra. Feljötte. Keserve. Pyrén emberekkel áldozik. A többit rabságra veti. Pusztít, öl, éget. Orpheus reducálja a népet. Arion elérkezik. A pásztorokat szántásra veszi. Napfogyatkozás, réműlés. Orpheus oktatása. Háború. Pyrént a maga népe megkötözi. Orpheus megenged néki. Orpheus oktatása. Orpheus secedál Strymon mellé. Várost épít. Orpheus maga tusakodása unter Ruhm und Ruh. Orpheus muzsikál. Eurydice is oda megy. Orpheus beleszeret. Ámor rózsát producál Eurydice kertjébe. 
csokonai;Tháles; Míg Tháles a nagy égnek Tüzeit csudálva nézi: Behúlla egy verembe.  Ah Lilla! a te orcád Ilyen gödört csinál ám, Mikor reám mosolygasz És akkor abba lelkem  Mely nyakra-főre hull bé, Míg andalogva bámúl Ragyogó tüzes szemednek Két főldi csillagára! 
csokonai;Tisztelő versezet; Nem közönséges szokásból, mely csak kűlsőn tartódzik, Nem sovány hízelkedésből, melytől szívem irtódzik, Nem azért, hogy Dubronovszky mára tette nevedet Hanem belső tiszteletből köszöntlek meg tégedet. Mert ha mind Miklós-nap volna, mikor temjénezlek én, Úgy háromszázhatvanötször esne ez minden idén: Nincs hát időre kiszabva, nincs az én tiszteletem, Csakhogy külsőképpen azt is most jobb móddal tehetem. Óh, mennyiszer óhajtottam néked udvarolni már: De jaj egy kis Ikarusnak, ha a naphoz közel jár! Szent réműlés tartóztatván kerűltem tornácodat, Csak munkáidban szemléltem halhatatlan voltodat. Nemes lélek! légyen szabad Múzsácskámnak szóllani, Sokszor tud egy kis halandó halhatatlanítani. Hadd zengjem Osszián lantján hérósba szállt lelkedet, Mely a múlandók sphaeráján már feljűlemelkedett, És nevét béróva hagyván a gyémánt oszlopokon, Dicsőségét lobogtatja a testvér csillagokon. Engedd meg, hadd kívánhassak néked örök napokat. Mit mondok? hiszen te bírod örökre már azokat. Engedd meg, hogy minden jókkal áldjalak, míg élni fogsz, Míg velünk az eloszlandó főldi ködök közt ragyogsz: Ez is minek? Óh, nap vagy te, kit néz e szűk szegelet, Ki a bőlcsesség tűzszárnyán jársz horizonunk felett Engedd meg hát, hogy párodnak helyetted udvaroljak, S a nap hevét ki nem állván, e szelíd holdnak szóljak: De itt is lantom húrjai gyarlón leszállonganak Mert a testvérjekről magok a gráciák dallanak. Mit szóljak hát? Rajta mégis, gyenge lantom felveszem És csekélységem truccára udvarlásom megteszem. Emelkedj, Múzsám, amint tudsz. De mit látok, istenek! Minémű öröm lármája, amelyre megrezzenek? Ki az, akit hozzánk hoznak kelet felől az egek, Mint pompás napot késérvén aranyos kék fellegek? Tüzet, fényt, elevenséget terjeszt városunk felett, Sűrűn bámúl a halandó, csudát kűld a napkelet. Óh! esmérem, Károlyi ez és hazán bajnokjai, Most, most örűlj mert népgyőző a te nagy neved, Vay! Adj ételt a leventáknak, érdemes hazámfia! Salétromot ágyújoknak hadd vesszen a francia. 1801. december 10 
csokonai;A hajókázó Ámor; Ámor egy narancshéjacskán Fel s alá kormányozott. S egy szívbe e kis vasmacskán Kikötni szándékozott: De a sors szelet indított, Tengert, mindent rázúdított, A kis vasmacska eltört, S szegény Ámor hajót tört! 
csokonai;Töredékek;   1   - - -- - - - - -- - - - - - e - - - - - -- -tisztel őt - - - barmok miként  - mennek seregenként - tőlt juhok bégetése, - méhecskék dolgozása, A békák kiáltozása. Mind örömünknek nevelése.  Egyszóval, a zőld erdőbe Amit láttunk s a mezőbe, Mint ugyanannyi grádicsokon. A mindeneknek okához S teremtő fő Urához Vezettetett lelkünk azokon.  ...hajdani Éden-kertet, Nézvén a pompás mezőket, A mi elménkkel képzelhettük. A világosságot hozó, Hegyeket megaranyozó Nap súgárait szemlélhettük.  Láttuk a fűvek hogy nőttek, Arany színbe őltöztettek A megért búzák gazdag feje. Múlattatták szíveinket, Játszódtatták szemeinket A természetnek sok színei.  Láttuk a gazdag réteket, Azon termő élelmeket Az igát vonszoló barmoknak, Bétakartuk sok kincseit, A mezőknek gyümőlcseit Hogy hasznukat végyük azoknak.  Mely nagy légyen a bölcsesség S más minden tökéletesség A mi hatalmas teremtőnkbe: Ezen sokféle formába A természet egy summába Mind itt terjesztette előnkbe.  És még a kis fűvecske is, A legkisebb férgecske is Annak hathatós jelensége, Hogy a teremtő felséges, Minden dolga dicsőséges, Megmérhetetlen bőlcsessége.  Óh, milyen boldog az ember, Kinek hasznot hajt főld, tenger. A nap, hold, csillag ragyog érte, De mégis sok, mint oktalan, Azt véli, hogy haszontalan, Ezekhez csak keveset ért el.  A lassú vizek zúgási, A híves szellők mozgási Hogy édesdeden ringathassák Egymás között vételkednek És csak abban mesterkednek, Hogy az embert elaltathassák.  A gyümőlcsfák gyümőlcsei, A mezőknek sok kincsei Hogy nekie hasznot hajtsanak. Már ha tudnák jó előre - - - - - -- - - - - -- - -    2    Szerelmem pompásabb sírt nem talál. Itt legyek én elfedve, elrejtve. Ti mohos kőszálak, érzékenyedek, Ha a szép szíve nem indúl. Bévésem nevét a szirtbe. Hadd fújjanak belé a szelek, Hadd lássa meg az útazó. Azt kell szeretnem, aki nincs, És mégis kell szeretnem. Így járt Narcissus. De én őt mégis szeretem, Mert hogy lehetne nem szeretni. Ti folyóvizek, ti szép vidék, Szívemet néked elküldeném. De kell még a hazának, Te azt kebledbe temetnéd, S míg olvadoznál, De mégis a te neved marad rajta. S óh! háládatlan, akkor mit mondasz? Közel vagy, mégsem láthatlak. Mert meghalnék. Megháborítnálak Még kétszáz esztendő múlva is látja az útazó, és A hazafi elsóhajt s a poéta Te addig nyugszol, míg én - És nevetsz: Hát nem lettem volna elég gazdag, Hát lehet-é oly kőszíve...    3    Hajdan dorongok, vasak etc. és Erő. Most pénz, por, papiros, Ész. Botond egy bottal most nézd, Egyet kerekít s omlanak az ezer és ezer napi mívei. Szép palota nemes lakossa, magyar test és szív. Én ugyan békesség barátja: Rousseau. Hát a fortia aget et canet? Azért dicsősége... Kövessétek, hazafiak! kis ajándék az oltáron. 
csokonai;Trocheus lábakon; Jer, Kazinczym, jer, öleld meg e sorokba hívedet, Aki ilyen néma szókkal jött köszöntni tégedet. Honnan? - azt kérded - talám a Debrecen vidékiről? Óh nem! a hernádi vőlgynek borba fürdött széliről, Hol van a magyar hazának vetve boldog Édene, Melybe múlat, melybe ébreszt víg örömnek istene. Mint vetődtem e megáldott főldre? azt ha kérdezed, Erre vitt csupán csak, édes emberem, saját kezed, Oly hatalmas volt fogása, úgy lefogtak újjai, Hogy követni Debrecenből kéntelen Csokonai, Óh de, óh, minő keserve lett az ő múzsáinak, Amidőn nyomát se lelték ez helyen Kazinczynak: Feltevék ezért magokba, hogyha fel nem leltenek, Menjenek Nagy Sámuelhez, tőle hogy hírt végyenek. A nap a magas tetők közt hintaját már feltolá, A pirosló estve útját bársonyával rajzolá. Kezde a sötétes éj is vonni gyászos szőnyeget, A szemektől eltakarja a mezőt s a kék eget. Mit csináljak? merre tudjak menni Miskolcon s hova? Estve van - mind esméretlen - így futék ide s tova. Nincsenek sehol barátim - így hiába fáradék! Bús sohajtással tehát ez helynek is búcsút adék. Estve későn a hegyek közt útamat vitték magok A setét felhőkbe látszó tíz-tizenkét csillagok. Egy magyar korcsmába botlék Onga mellett s bémenek, Hat leányi egy banyának a kucikba űltenek. Nagysokára, hogy kifútta már magát az agg madám, Gazra fektetett de pénzem néki mind ezért adám. Másnap a nedves homálynak gyásza hogy fénnyel derűlt, Rózsaszínnel a hegyormon már a hajnal felkerűlt: A letördelt tengerik közt éppen úgy menék elé, Mintha Kármelt látni mentem volna a szent főld felé. Végre Szikszó városába, mint zarándok, béjuték, S klastromunk házába ottan gvárdiánunkhoz futék. Ott beszállván, egybe kérdem: Regmec esne mennyire? Míg kiszívol két pipával, elmehetsz nincs messzire. Egy ökör csizmadja mondta, elmenék ökör szován, S feltevém, hogy elmasérzok szent apostolok lován. Megtudám mások szovából, hogyha hét mértfőldre nem, Hatra mégis volna Regmec. - Puff reményem s mindenem! Vártam itt: Miskolcon írtam három ízbe, egy fiú Vitte arra a levélkém, s hát reményem mind hiú! Itten egy hónapja telt el, míg szerencsémet lesém Messze Regmec - senki sem volt - rajta ekkép túl esém. Bék'-egérharc, Tempefőim, vélem itten voltanak, Kikhez apró verseimmel mások is járúltanak. Itt Goráni, itt az É-s vers: bár mehetnék most velek Hív Kazinczyhoz! kit, óh jaj! már csak ekkép tisztelek. 
