label;cim;poem
dsida;A szent szégyen;   R. Berde Máriának   Mi szégyenünk: hogy kiürítjük lelkünk kamaráját: Éhes vagy? Egyél! Szomjas vagy? Igyál! - s mégis adózzuk a föld uzsoráját.  Mi szégyenünk: hogy tavasz-esten a tilosba mentünk s örök-gyermekes, átölelő hittel rimes magzatot fogamzott a lelkünk.  Mi szégyenünk: hogy ne szégyelljük azt sem, ami már van, s foszlott-elárult megbélyegzettségünk hisz a bünéből kifürdött világban.  Mi szégyenünk: hogy szivünk néha a vérével ir, hogy nem lépünk a káromlók hidjára és papirunk nem fekete papir.  Hogy imádkozzuk: - Velünk a könny! Hát ki van ellenünk? s jajdulásunk is muzsikába zsondul Ez a mi dalos, örök szégyenünk. Szatmár, 1925. október 27. 
dsida;Nyáréjszaka; (Zólyomi László)  Tüzes, forró szeszéllyel meglep és fáj az éjjel.  Búsul a kerti hársfa mert nincsen néki társa.  Egy bőregérke csendes, lágy nesszel, ringva repdes.  Egy távol ablak lomha vággyal néz ablakomba  s házunk megindul arra bujkálva, port kavarva  s a házak mind kigyúlt, vak csókokkal összebújnak  és zúgva sír a hársfa, mert nincsen néki társa.  Az ég nagy csoda-kékség. Gyűrött az ágyam és ég.  S a nagy sötét lakásban nekem sincs senki társam. 1929 
dsida;Nyáresti áhitat; Lépkedj vigyázva, kedves! Míg mély varázsa tart e percnek, ülj le mellém. A csöndet ne zavard.  Az Ur mennydörög olykor, máskor a suhogó tölgyek holdfénybe rezgő szavával suttogó,  máskor csókokba csattan termő parancsa, majd költők szájával szólal, mikor a rím kihajt.  Most, hogy ily enyhületben, mivel sem küzködőn ülök a tiszta csendben, a tiszta küszöbön:  egy kis tücsköt választott s e cirpelésen át beszél. Figyelj, figyelj csak! Én értem a szavát. 1934 
dsida;Nyári kaland; Csillogott aranyfüst-hajad. Beletűztem egy kis galyat s lefeküdtem, hol keserü illatba vont lágy mesefü. Valami ringató tavon hevertem, nagy szirom-hadon, nem tudtam már, de réveteg voltam és édesen beteg. A fény muzsikált, majd kevés üvegpengésü bús csilingelés zönge-halkan csöppent bele, mintha aludni kellene... Csak azt tudom, jó volt: olyan békésen, olyan komolyan néztem és vártam, most mi lesz? Hajamban szellős pici nesz motoszkált, mintha csodajó szélben vinne a léghajó s könnyű lettem habfellegek vattája, mely le s fellebeg. Tudtam, lelkem már vetkezik s mondtam: - Nagyon szeretem őt, most meghalok lába előtt... ... Hajadban egyre nőtt a galy, s galy közt csillogott a haj, nőtt, nőtt, nőtt lomb a Léthe-part lejtőjén, lassan betakart s néztem lehúnyt pillámon át a zöldarany hajtásu fát, míg homlokom kigyöngyözött, könnyel, mint nyirkos várfalak az elítélt rabot - - Sötét lett és nem láttalak. 1938 
dsida;Nyári pillanatkép; Telt női hús a renyhe, dús kazal. Egy rőt pipacs, mint bősz ripacs, szaval. 1932 
dsida;Nyitva áll az aranykapú; Az erdők hívnak engem, hogy legyen tavasz. Száraz kútak hívnak engem, hogy buggyanjon fel mélyükön a kristályos, tiszta víz.  Ma iszonyú nagy hit van bennem, hogy a kóválygó felhőknek is útja van s minden léptem után nyomot hagyok.  Ezért nem szégyenlek beszélni magamról és nem szégyenlek a világ dolgairól, holott vak az én szemem és süket a fülem.  Ismerjétek meg a fűben fekvő ember boldogságát. Ismerjétek meg az aranykapút: nyitva áll és kék patakok muzsikálnak a tövében.  Testvéreim, Legyetek jók és szentek! Szeressétek a bárányokat! Szeressétek a madarakat! 1930 
dsida;Olvadó jégvirág; Valami nagy, elérhetetlen szerelem ködlik a mezők felett, elnyújtott, fájó, végtelen kiáltás a boldogság után.  Kicsi galambok kimerészkednek fehérlő szárnyaikkal a feslő márciusba s lábuk elé olvadt patakok csörgedeznek.  Jégvirág, jégvirág, jégvirág, sok megbámult cigarettafüst... Jaj, be jó lenne már egy kis feltámadás!  Mozdonyok dohognak, gyors lábak forognak, égből lenyúló hosszú karok kavarják a tavasz életét.  Valaha el lehet-e érni a bús elérhetetlent? Vagy elfojtott vággyal elfüggönyözni minden ablakot?  Ébredő, fanyar boroszlánok símulnak a nagy sziklasírra s bent fekszik Lázár némán, hidegen. Harmadnapos halott. 
dsida;Olyan egyszerű; Minden göröngyből virág ütközik, kék az éjszaka és arany. Ifjú vagyok és megyek vidáman, tisztán a hullócsillagok alatt.  Olyan egyszerű minden, olyan felszabadítón, könnyen egyszerű: Holnap kiválasztok egy aranyhajú szüzet és azt mondom: Jer velem!  Holnap fehér abrosz mellett ülök s piros alma, sárga körte koppan a veranda tetejére s aranybort iszom ezüst-pohárból.  Fiam is lesz, hogy meg ne haljak. S ha sárga levél hull lassú gyásszal, bölcsen mosolyog tömjénszagú szívem: Milyen jó lesz a mennyországban! 
dsida;Öngyilkosság;  - Tessitori Nóra asszonynak -   Halljátok ím, hogy mi nem történt mára! Este még hűvös, friss harmattól verten csillogott minden a csillagsugárban - Éjjel gyilkosság történt lent a kertben.  Gyilkosság, s ami nagyobb, öngyilkosság. Mikor éjszaka kisértetek járnak, önakaratból, fegyver nélkül, szépen jött halála az öreg szilvafának.  Ága nehéz volt: önmaga termette gyümölcstől roskadt - mindmegannyi érett - Leszakadt, letört, s belehalt szegény és körülötte minden csupa vér lett.  Tompa dörgéssel hördült fel az ég, - kormos, nagy felhők nagy-komoran úsztak és elsírta egy csöndes éjji zápor rekviemét a termő géniusznak.  ...Reám gondoló én testvéreim, történt-e ilyen már felétek, távol? - Én csak sírtam és imádkoztam reggel, s verset írtam az üreg szilvafáról. Nagybánya, 1925. aug. 9-én 
dsida;Öreg költők; Öreg költők, ti őszök fiai, holt idők sírján hervadt koszorúk, színesek, szépek, szelíd-szomorúk! Olyan a ti halkuló dalotok, mint a lebágyadt, őszi napsugár - Öreg költők, ti őszök fiai.  Mert nem a nap lesz ősszel hidegebb, hanem a vén föld el-elbotorkázik - Mert nem a ti szent dalaitok hűlnek, hanem a lelkek futnak, menekülnek messze-jövőbe szárnyas paripán, - Nem dalotok lesz ősszel hidegebb.  Mi repülünk el szárnyas paripánkon: ében-sörényen szalagos a vágy, és lázadt vérünk pihenőt se hágy - Míg láng dalokkal búcsút intünk, Ősz fejetekre rózsát hintünk, s rohanunk, szállunk tüzes paripánkon. 1924. augusztus hó 24-én 
dsida;Öreg október; Be jó lenne még azt mondani mindig: Szívem fürösztik tavaszi kegyek, a napsugár is éget, virágosak a rétek, és holnap kirándulásra megyek.  Be jó lenne egy szép kézlegyintéssel elintézni az egész őszi dolgot: - Eh, nem fél, aki bátor, csak rövid nyári zápor, és boldog marad mindig, aki boldog.  De hiába, már nincs levél a fákon, halk tűz robogja be a tűzhelyet, felhők - mint soha régen - bóbiskolnak az égen, s már nem lehet, már nem lehet... Szatmár, 1925. október 19-én 
dsida;A szerelem éneke;  Salamon Király "Énekek Éneké"-ből vettem ezt a részletet. De csak félig a bibliáé ez a vers: félig az enyém. Keveredése a költésnek, utánköltésnek és műfordításnak.   A MENYASSZONY:  Immáron szinte aludtam, de lelkem még nem aludt. Most szeretőm szava szólít, ő zörgeti künt a kaput: - Húgom, gyönyörűm, jegyesem, galambom, szép jegyesem, nyisd meg előttem a házat! Harmattól gyöngyös a fürtöm, az éjszaka harmata áztat.  Feleltem én neki, mondván: - Nincs rajtam semmi lepel, mezítelenül vagyok íme, és most öltözzem-e fel? Megmostam lábaimat, friss vízben lábaimat és most a porondra tiporva szennyezzem-e újra be őket, újra keverjem-e porba?  Benyúlt, motozott a nyiláson mely ajtómon vagyon. Fölgerjedt érte a bensőm, megindult rajta nagyon. Serkentem nyitni neki, ajtómat nyitni neki: jöjjön be szegény valahára! Ujjamról folyt vala mirrha, csepegett a kilincsre s a zárra.  Sarkig megtártam az ajtót, és vártam rá odabent. De elfordult vala tőlem és szótalanul tovament. Én lelkem könnyre fakadt, keserves könnyre fakadt: kerestem és nyoma nem volt, nevét kiabáltam ezerszer és szava, válasza nem volt.  Megleltek engem az őrök, kik őrzik a kőfalakat, megfogtak engem az őrök s megvertek a kőfal alatt, ütöttek a fegyveresek dühödten, a fegyveresek, kik járják körbe a várost, köntösömet lecibálták: jaj, merre megyek, hova már most?  Város leányai, kérve kérlek mindannyitokat, Jeruzsálem szűzei, kérve kérlek mindannyitokat: Ha drága szerelmesemet látjátok, kedvesemet, mondjátok meg neki szembe, az ő betegje vagyok csak s beléhalok a szerelembe.  LEÁNYOK KARA:  Beszélj, tündökletes asszony, ó, asszonyok éke, beszélj! Különb-e talán jegyesed, mint más jegyesek, hogy bánatod ekkora mély, s így elhagy a béke? Különb-e szerelmed más szeretőknél, hogy minket ilyen túl megkönyörögsz, ó, asszonyok éke?!  A MENYASSZONY:  Ő: mint a rózsa, pirosló és mint a rózsa, fehér, kitűnik ő tízezer közt, mindenkivel felér, homloka tiszta arany, választott drága arany, a nap sugarára hasonló, fodor haja éjfeketén villog, akárcsak a holló.  Az ő szeme, mint vízerecske partján puha, tiszta galamb, mint friss tejben fürödöző szépszínű, tiszta galamb. Orcája: selyemsima, lágy, és dús balzsamfüves ágy, telistele jószagú sarjjal. Ajka: húsos liliom, csordultig mirrha-olajjal.  Az ő keze: henger aranyból s rajta topáz-berakás. Teste: zafír s elefántcsont, domború csontfaragás, két márványoszlop a láb s arany oszlop-alapzat alább, hogy rajtok biztosan állna. Szálas termete: cédrus, magasba-szökő, sima pálma.  Tekintete, mint a Libanon és szája, ha csókja becéz, édes akár a meleg tej és ínyje, akárcsak a méz. Ily édes az én szeretőm, ily ékes az én szeretőm, akit szavaim tovaűztek. Ilyen ő, ilyen ő, ilyen ő, lányok, jeruzsálemi szűzek.  LEÁNYOK KARA:  Beszélj tündökletes asszony, ó, asszonyok éke, beszélj! Szép jegyesed hova fordult, merre terelte az éj? Merre vagyon neki otthona, házavidéke? Hadd kutatunk veled érte, amíg föl nem leled, asszonyok éke!  A MENYASSZONY:  Kertjébe vonult bizonyára s ott várja, hogy én keresem, balzsamfüves ágyai közt jár az én szeretőm, jegyesem. Szerelmesemé vagyok én s ő az enyém. Jegyesem, ki bolyong a mezőn, a vadonban, legeltet a dús liliom közt és dúslakodik liliomban. 1934 
dsida;Öreg postás a város végén; Az öreg postás haza tart. Arcán alkonyi fény. Borravalót ma sem kapott sehol szegény. Pedig a leánya nagyon beteg. A porba két nagy csillag: két könnye pereg. 
dsida;Öregek leszünk; Majd nyolcat üt egy öreg óra, és öregek leszünk mi is. Szoknyád meglibben suhogóra, s ősz fejemen barátpilis.  Mellénk az este ül le gyorsan, faggat, mint régi jóbarát - S mi iszunk együtt mosolygósan, köhögősen meleg teát.  Szívünkben még a régi nyíl van, de már jólesik, nem sebez, s ha pápaszemünk összevillan: a közel olyan messze lesz.  S a messze olyan közel szárnyal. Megölellek hallgatagon... És vén mesefák illatával száll be a szél az ablakon. 1931 
dsida;Ormok felé; Mindennap több, tisztább a szépség, szivárványosabb a szomorúság, közelebb búg az eszelős zene, - csak a barátaim sora gyérül.  Nem bántanak, csak elszökdösnek, ahogy kanyarog, kúszik a hegyi ösvény, ahogy mindjobban lángol a homlokom. Ketten se maradtak immár.  Egy Madonna-arc fürdi magára még igéim hósziporkás zuhatagját, de őt is borzongatja már a hegyi szél, szemében villog a félelem.  Megállok a fehér csúcs végtelenjén. Mosolygok. Az ég szomorú, tiszta, az a különös zene is itt kering. Az Istennek sincs társa az ormok felett. 
dsida;Örök útitársak;  Mellykémnek forró szeretettel  Ez első versem, mit Hozzád irok, ki pályatársa lettél zord utamnak, ki megfogod kezem, míg búg a gép s az állomások mind mögém rohannak. Harminc kis állomást elhagytam immár és közeledik már a többi, jaj: minden nap új mérföldkő, új barázda, mindennap elhull egy-két szürke haj.  Bizony nem ünnep ez már. Utazás csöndes, komoly magánya. Hallgatunk, míg fogynak a fehér mérföldkövek. Hová megyünk, ó, hová hajtatunk? Lassubb iram kell, tán közel a cél is. Ha a végállomásra gondolok, kezemben sír a toll, a zord acél is.  Dél, este, reggel sűrün váltakoznak, a föld marad, az ég nekünk mozog. Társam lettél: ha éhes vagy, etetlek, ha megszomjaztál, hát innod hozok. Ketten vitatjuk meg az útitervet, titkos halkan, hogy meg ne hallja más, suttogva kérdjük s úgyis válaszoljuk: most hol vagyunk, ez milyen állomás?  Ó, szép ez így. Nyugodt, nemes, örök, akár a kék, zöld, boldog végtelenség, - Kacaj, sírás, - árny, fény, - élet, halál, örök társak, együtt egy két jelenség - "Nagyon szeretlek" - gondolom magamban és szólok: "Meg ne fázzál, végy kabátot." "Nagyon szeretlek" - gondolod magadban s megkérdezed: nem álmos-é barátod?  Lassacskán ősz lesz. Ősz és éjszaka. Pereg a fák elfáradt levele. Mig dübörögve zakatol a mozdony, az éjszakába sóhajtom bele a csillagok közé, a puszta űrbe, mely pályánk fölött ferdén feketül, hogy az üdvösség társammá szegődött. Halld meg, halál: nem vagyok egyedül.  Szőke fejed lágyan vállamra billen, mellemre hull egy fénylő hajfonat, kezem reszketve babrál. Hűl a lég, hideg van már és rohan a vonat, rohan, hidakon dübörög tova. Felnyitod kék szemed, mikor megáll? Miért alszol most, társam? Félve félek. Elfolyik minden. Minden tovaszáll.  Látlak, mikor az út már elfogyott. Áll a vonat. De nem szállott reád a vég borzalma. Nézel, mosolyogsz, felveszed a menyasszonyi ruhád, karod karomba öltöd. Indulunk. Suhognak a harmattal belepett fák. Gyalog megyünk a sűrü, nagy sötétbe s eltűnünk, mint a régi, halk legendák. 
dsida;Örök vers; Fáradt-szelíden megy a Szépség - Felette éhes, sunyi vércsék és csapja az út sárhabarcsa.  Életet lehel fűnek-fának, de mint hajdan az Ember fiának: nincs ahová fejét lehajtsa.  Hideg sírással jön az éjjel - A vándor tekint szerteszéjjel s veri zord alvók ajtaját.  Köpenyegét, a bús-kopottat összehúzza és úgy kopogtat a szívünkön: szabad-e hát? 1926 
dsida;Országos eső; Most, mikor beköszönt e halk halódás és a szálas eső sűrűn lelógó drótja zár köribéd finom kalitkát: nincs többé levegős, kitárt szabadság. Pillanatnyi csapongás nem vidámít gyors tettekre s a könnyedén kilendült villámmozdulatot ma - földre ejted. Már nem pár rövid ugrás kedvesed kis háza, már a hegyél sem oly közelben ível, mint azelőtt. A nyűg, a lassú terhes ólomidő lehullt, kiterpedt s mint a rossz gumi, nyúlt ki mindenütt a távolság. Jön a sál, köpeny s az únott készülés. Kerekeskútad az udvar végén gúnyosan és öreg mosollyal gunnyaszt: messze vagy immár onnan is, jaj, messze, mint az öröm napos vizétől, messze, mint az igazság kútfejétől. Esténkint gomolyos, városnyi felhők tömbjén kell komoran s fázón keresztül fulladnod, mielőtt a csillagok zord, nyirkos tüzeihez fölér a lelked. 
dsida;Összefont tenyérrel; Eget kémlelek néma fellegrésen és szúnyoghadként körülzummolyog ravasz talányom: célom, születésem.  Varázsigémet balgán kisugom a hazugarcú, kémlő alkonyatnak - Jaj, ha most ledől széna-trónusom.  A hűvös este furcsa, enyhe-kék s felötlik a Császár Szent-Ilonája - (Rémet idézni egy perc is elég.)  Hullott rózsák közt botorkáltam térdig s hogy koszorúba fűztem annyi jajt, bolondnak néznek s azt mondják: nem értik.  Kifordultak a nappali kaszák. Most csak imásan, összefont tenyérrel könyörgöm ki az éltem igazát.  Szél-korbácsával az éjszaka megver: Ne kérdezzed és ne merd panaszolni, hogy miért lettél lélekszemű ember!  Felrémlenek most, akiket kivágott velem együtt zord zsákjából egy éjjel és hajdan velem láttak napvilágot:  Vad égitestek, kozmikus csirák. Csodáló szemű, szelíd kicsi borjú - hegy tetején kis gyermekláncvirág,  a tenger tükrén ezer szürke hab. A khaosz sok-sok tudattalan léte, s tán néhány ember, aki boldogabb.  ... A sötétség jó, bársonyszőrű teste feledtetően hozzám dörgölődik, jelenést tár a könyörülő este.  Őstragédiám kongófalú boltja szétpárázódik tudatom alá, s meglátom, aki - tán lehettem volna:  Hajnalba-borzolt aranyködön át örökszép Nápoly sötétkék egére Vezuv füstöli ákombákomát,  pár csacska kérdést készül odaróni, s a tenger partján - félmeztelenül áll egy koldus, víg, boldog lazzaróni. 
