label;cim;poem
babits;Harmadik rész; S mondta az Ur Jónásnak másodizben: Kelj föl és menj, mert én vagyok az Isten. Menj, a nagy Ninivéig meg se állj, s miként elédbe irtam, prédikálj! S fölkele Jónás, menvén Ninivébe, melynek három nap volt járó vidéke, három nap taposhatta azt akárki s kanyargós utcáiból nem talált ki. Menvén hát Jónás, első nap kiére egy sátrakkal telt, csillagforma térre s az árusok közt akik vad szakállát és lotykos, rongyos, ragadós ruháját, ahol helyet vőn, kórusban nevették, kiáltott, mint az Ur meghagyta, ekként: Halld az Egek Urának Istenének kemény szózatját, nagy Ninive, térj meg, vagy kénkövekkel ég föl ez a város s föld alá süllyed, negyven napra mához! Igy szólott Jónás, s szeme vérbeforgott, kimarjult arcán veritéke csorgott, de az árusok csak tovább nevettek, alkudtak, csaltak, pöröltek vagy ettek s Jónás elszelelt búsan és riadtan az áporodott olaj- s dinnyeszagban. Másod estére másik térre ére, a szinészek és mímesek terére, kik a homokon illegve kigyóztak s szemérem nélkül a nép előtt csókolóztak. Ott Jónás a magas ülés-sorok csucsára hágván, olyat bődült bozontos szája, hogy azt hitték, a szinre bika lép. Mohón hökkenve némult el a nép, mig Jónásból az Ur imígyen dörgött: Rettegj, Ninive, s tarts bünbánva böjtöt! Haminckilencszer megy le még a nap, s Ninive napja lángba, vérbe kap! S az asszonyok körébe gyültek akkor s kisérték Jónást bolondos csapattal. Hozzá simultak, halbüzét szagolták és mord lelkét merengve szimatolták. Igy ért, az asszonyoktól közrevéve, harmadnap a királyi ház elébe. Ott már tudták és várták és bevitték egy nagy terembe, hol arany teríték mellett hevertek a Hatalmasok, nyüzsgvén köröttük szép rabszolga sok, és meztelen táncoltak ott a szolgák vagy karddal egymást ölték, kaszabolták játékul. Jónást meg egy cifra oszlop tetejébe tették hogy szónokoljon és jövendölje végét a világnak. És Jónás akkor egy iszonyu átkot kiáltva a királyra s udvarára s az asszonyokra és a palotára s a szinészekre és a mímesekre s az árusokra és a mívesekre s az egész Ninivére mindenestül, leugrott, és az őrökön keresztül kitört, s a termen át, s a szoborerdőn, csarnokon, folyosókon és a kerten, tavat megúszva, rácsokon lekúszva, s a vizvezeték-csatornán lecsúszva, utcán és bástyán, falmentén szaladva rohant ki Ninivéből a szabadba, egyetlen látomással dult szivében: hogy kő kövön nem marad Ninivében. És méne a pusztába, hol a sáskák a gyér fü szomjas zöldjét mind levásták, hol aki a forró homokra lépett jó saru nélkül, a talpa megégett: ott megfogadta, harmincnyolc napig böjtölve s imádkozva ott lakik s nem mozdul, mignem messze kénköves lángoktól lenne lenn az ég veres s hallanék hogy a föld egyszerre szörnyet dördül, s a nagy vár tornyai ledőlnek s ugy elpusztul minden ninivei, maga és apja s anyja, fiai s lányai, huga-öccse, nénje-bátyja, mint hajdan a Jeroboám családja. S azontul, harmincnyolcból visszamenve, a napokat számlálja vala rendre, kiáltozván az Urhoz: Halld, Hatalmas! Hires Bosszuálló, szavamra hallgass! Elküldtél engem, férgekhez a férget, kik ellenedre s fricskád nélkül éltek. Én inkább ültem volna itt a pusztán, sorvadva, mint ma, gyökéren és sáskán De böjt s jámborság néked mint a pélva, mert vétkesek közt cinkos aki néma. Atyjafiáért számot ad a testvér: nincs mód nem menni ahova te küldtél. Csakhogy a gonosz fittyet hány a jóra. Lám, megcsufoltak, Egek Alkotója! Szolgádat pellengérre állították, mert gyönge fegyver szózat és igazság. Nincs is itt haszna szépszónak s imának, csak harcnak és a hatalom nyilának. Én Jónás, ki csak a Békét szerettem, harc és pusztulás prófétája lettem. Harcolj velük hát, Uram, sujtsd le őket! Irtsd ki a korcs fajt s gonosz nemzedéket, mert nem lesz addig igazság, se béke, mig gőgös Ninive lángja nem csap az égre. S elmult egy hét, és kettő, három, négy, öt, és már a harmincnyolcadik nap eljött. Jött a reggel és a dél és az este: Jónás egész nap az ég alját leste. S már a láthatár elmerült az éjben, s egy árva ház sem égett Ninivében. 
babits;A jóság dala; (Versek, darócban) 1. Nem csendül a lelkem, mert olyan mint az a fém, amely csak akkor cseng, ha rokon hangját ütik meg közel: néma hát lelkem, e mái veszett hangoktól mint idegen vagy mint a felhő, csak csüggök a zord hegyeken. és sírok de nem jó zápor ez, csupán ködesés észrevétlen, szitáló, naphosszú, éjhosszú, monotón kormos permetezés, monotón, monotón, ó csak zuhogna már, vagy villámot szülne, küldene: mert szép zene az is, a zápor meg a dörgés, hogy érdemes fájva vajúdni érte: szép zene! Ha nézem a tükörben néma ajkamat: Valaha -- elgondolom -- bimbó volt ez, akkor is fonnyadt már, látszólag, csukott szirom, de mikor megjött az este, a falusi este, és szólt a harang, haranggá nyílt az ajkam, mint az esti virág, és zengett mint a harang! 2. Most csönd van és szívem mint a süket föld, erjedő, sötét, meleg, nehéz virágok bölcseje hajdan, hol megfonódtak bús gyökerek, vak erjedés hona -- Istenem! apró kis érzésmagvak, fekete rossz mind, s csúf és viszkető, bujva, de buja-makacson sarjadoz, magzik a meleg, sötét föld méhében, -- észre sem veszem, nem látom, nem tudom, de viszket belül, lassankint érezem, hogy növekszik lenten, lassan és egyre és fojtva és idegen mint borban a salak, idegen és gyűlölt és irtanám, mint rablótól megejtett lány a magzatát, akit gyűlöl: de hogyan irtsalak, kis érzésmagvak, Vénség magvai? mert Vénség volt a rabló, érzem: -- az Ifjuság már elhagy és érzem, minden erő és minden erény csak ifjuság, dús Ifjuság (csak a Dús lehet nemes) -- önző vágy, irígy akarat, ez a Vénség része. A szívnek csúf salakja marad. 3. Pedig jónak kell lenni, mert ottkünn zúg a háború és csak, aki jó, mondhatja: Én meg tudok halni, de van jogom élni is: Csak, aki jó, közülünk legalább, barátaim, csak az tud lélekben maradni szabad és tenni még: az boldog. -- A vulgáris csapat, ki kívülről éli életét, annak ma jaj, ha jó mert pénz, szerelem, szerencse, az élet maga is -- a külső élet -- azé, kinek ökle és marka jó: de pénz, -- kastélyok, parkok, nők, szép testek ünnepe, pompa és hatalom itala -- mind méreg lesz annak, ki a Jóság könnyeiből egy csöppet belehint. Pap vagyok, Barátaim, mert szenvedtem, és most pap vagyok és mondom, Barátaim, mi mások vagyunk, halljatok: mert velük élni nem tudunk, se pedig egymagunk, csak a szenvedőkkel élhetünk, azokkal halhatunk. 4. Ne mondjátok, hogy semmi a vers! Ó, ha minden szomorú tikkadás gyümölcsös volna bennünk, édes-teli hússá szikkadás, s borérés volna kádunkban minden fájdalmas erjedés, gazdagok volnánk, mert legnagyobb kincs, melynek ára a szenvedés, ajándékozók, mert legszebb ajándék az áldozat. Én is azokból voltam, akiknek kincse lett minden kárhozat, Bányász voltam, és magam, amelyet vágtam, a kő, nyeső kertész, és magam, amelyet nyestem, a tő. Bátorság! ez minden: mert van kincs annak, aki az Akarat csákányát jól forgatja s a bús bányától meg nem riad, De jaj, Barátaim, a költő csak olyan kincsre talál, csak olyan kincsre, Barátaim, amihez hozzányúlnia fáj! 5. Segíts, Szerelem! ezt az egész verset neked énekelem, mert te vagy a Jóság magva és átoma, szent Szerelem, ki a testi Szépség fáklyáját tartod a lélek elé és úgy vezeted a lelki nagy Szeretet felé! Kéjeddel a kínra, amely nélkül se jók, se gazdagok nem lehetünk, kínt is kéjjé olvasztva erőt ki adna, ha nem Te nekünk? S mi lenne velünk e sötétben, hol lábunk mindig fájva botol, ha Te nem biztatnál fáklyáddal, hogy Fény is van valahol? Ó, szabadság Rése, első Ablak, melyen az önzés elhagyja magát mint egy rabságot! Első Szál, mely a vak falon vájva fogózik át lélek és lélek közt -- hajts, drága Mag: mert belőled nő ki a szent Gyökér, mely az emberiséget befonja és pólustól pólusig ér.   
babits;Három angyal; Három, három, három, három, három angyal szállt felém. Egyik fehér, mint a felhő, másik könnyű, mint a fény. Harmadik úgy hullt a földre az égből egyenesen, mint egy könny szemből a szívbe, nedvesen és nehezen. Hogyan óvjam meg az elsőt, hogy ne kapjon foltokat ujjaimtól? hogyan tartsam szorosan a másikat, hogy ne tudjon elröpülni? és az utolsót hova rejtsem el, hogy senki, senki meg ne lássa őt soha? Óh jaj, késő! már az első hószin angyal csupa folt! És a másik messzeszállott, aki olyan könnyű volt! Harmadikat szégyenemre látja az egész világ, mert gyászomban széjjeltéptem lelkem őrző fátyolát. 
babits;Haza a telepre; Rég elmaradt a fény, a körut a villanyos a sötétbe fut. Ó, Istenem, megint egyedül: az ég, a föld megint megürül. A villanyos az éjbe szalad: kék villanások a sín alatt. Ó, távoli villany, száz régi est! -- rideg hátad mögött, Budapest! Örömvölgy-utca, örömtelen: szeszgyár, kis korcsma, köz-szerelem. Kültelki házak udvarai, hol nappal a korcs kintorna rí, s hol az éjben, kéjben, szenvedőn nyögi párzó macska a háztetőn, jaj, gyermekhangon, az Állati Lét kitettje, iszonyu kényszerét. Sivítva surran az éji sinpár fölött a kocsink s fordulva himbál a Ganz-gyár únott falainál hirtelenebbül a nappalinál. A gyár, a Ganz-gyár, ó Mária! s a pesti lapos Kálvária! A gyár tetején nagy éjjeli nap rak tüzet vörös-izzón, nagy kerek ablak. Leszállni, haza, az éjszakán -- ó, régi éjek! régi magány! Ó, hol van a könyv, lekötni a lelkem? Vagy hol van az álom, oldani engem? Hol van a Múzsa, holt szeretőm? Félek egyedül már, mint temetőn, vagy mint aki egy halottal aludna -- Ó, kocsira! vissza! fénybe! körutra! 
babits;Hegedűk hervatag szava; Hegedűk hervatag szava, párás virágok illata, mosolyok szomoru zamata, szivembe hasztalan vet új zenét csirátok, csirázni sziklaként nem hagyja bánata. Ó milyen bánat ez? Milyen kór? Melly bal átok fogant meg? Melly adósság szörnyü kamata? Talált ebet növeltem, játékos barátot, s gonosz szelindekké nőtt, rámvicsorul foga. Tán árva magamért, tán az emberiségért, talán csak semmiért... Ah, értse, aki még ért valamit, bánatom!... Szók, szók, ti pártütők, kik hajdan ami volt értetlen, megsugátok, és fegyverré a bút edzé harmóniátok, mért hagytok így dadogni most a világ előtt? 
babits;Hegeso sirja; Egy görög emlékre A kedvesem kétezer éve alszik, kétezer éve meghalt s vár reám. A neve Hegeso. -- Lábhegytől arcig márványszinű -- s komoly görög leány. Élő, habár lehellete se hallszik, keble átduzzad ráncos khítonán, Fürtös fejében ki tudja mi rajzik? Ül meghajolva. Méla. Halovány. Előtte állva szolgálója tartja, rabszolgalány, a drága ládikát , amelyből ékszereit válogatja. Talán azt nézi (lelkem bús reménye!), melyikkel ékesítse föl magát, ha megjövök majd én, a vőlegénye. 
babits;Hegyi szeretők idillje; Mikor az alkony szelleme a délutánra száll titkosan mint távol zene: a hegyi szeretők szeme a tájon szerte jár, minthogyha végiglengene halk szárnyon négy madár. A föld most már az Istené, a nap lanyhán üget, mint ló az istálló felé. A fény lármája és a méh dongása is süket. Zöld dombok tárják ég felé prémes mezőjüket. Prémes mezőkön, mint a füst, márványzik át a szél. Nem füst az, csak a halkezüst borzongás a Föld fürte közt, mely elhal s újra kél, ahova csak az égi Est altató csókja ér. A hegyi szeretők szeme egyszerre látja ezt, mint egy látcsőnek két csöve, vagy két hangszerből egy zene ha bizton összerezg: a látás testvér üteme olyan egyszerre fest. Milyen jó nékünk, édes, itt és messzehagyva, lásd, a városok szük útait, ahol mindenki csak kicsit lát és mindenki mást! Milyen jó együtt látni itt egyet és óriást! 
babits;Hegytetőn; Fürteinket a magas égbe mártjuk s a csillagok egész közelre jönnek, mint színésznők egy nagy fekete bársony függöny mögül vagy mint kezes madárkák. Forog a Föld: ma elhiszed! ma látod! Szinte kifordul alulunk de nem baj. Az Ég közepén állunk, életünket messze hagyva, mint elszállt mag a fáját. Oh, hol vagytok lenn, földi kis csatáink? Győzni majdnem oly kicsiség, mint bukni. Milyen világba, micsoda jövőkbe visszük a korhadt vén fa csecsemőjét? Egy-egy meleg szikrát viszünk magunkban, s ha győzünk, ellenségeink is győznek. Tűz és levegő utazik hajónkkal: jer, fagyos ür! jertek, hideg eónok! 
babits;Helios; [A CANZONÉKBÓL] Únt szélcsendes idő. Ünnepi délután... Míly fülledt tavasz ez! Lomb sem inog sehol.    Kis felhőt a kifáradt nap Kémel a síma egen - hiába. S pislog. Az örökös lusta sugárszórás elvéníti szegényt. Ládd, arany árnyait    már tunyán veti szét fakó fű koravén, hajhullós plüssén. Zöldjét görbe akácágon elült levél látni szinte, miként veszti, ezer tüdőn    kapna friss levegő után jaj, de rezegni se bir szél híjján. Óh mi lesz, ha a szél meg sem ered soha? tán meghalt a világ! Nincs, ami mozgatná    Ajolos, szelek úra jöjj, félek a lelkem is itt elalszík Végre ködlepedő ráborul egy tenyér elsárgult napatyánk gömbölyű testére:    izzadtan takarózik ő: védi - (saját melegétől!) arcát. Hasztalan menekülsz! Gyomrod a tűz helye! Jaj, jaj annak aki adja a meleget    és jaj, jaj a világnak, mely az unott sugaron melegszik! Ó mílyen tavasz ez! Meg sem ered soha lombon új levegő, légben uj ér, uj ár:    Ajolos, szelek úra jőjj: fúdd el a mostanit, uj napot hozz! 1904. máj. 
babits;Héphiasztosz; Anyám az égből ledobott, az ebszem, mert csúf valék és szégyenére sánta teljes egész nap, teljes éjjel estem mint hullócsillag, a nagy Óceánba. Ott meddő habtól ázott csonka testem Eurynomé, az óceáni lányka s Thetisz, az ezüstlábú asszonyisten bevitték a zöld, márványos karámba, ahol Próteusz őrzi néma nyáját s hol a zöld éjben lángom lett a lámpa, ott készítettem kezem sok csodáját, gyöngyvirág-függőt s csattot, görbe láncra, míg nagy halak suhantak el köröttem, s zúgott az örök óceán fölöttem. 
babits;Himnusz;   A Földön   még mindig a Hivatal csúf vérengzést kohol a Falkák őrjöngnek: a Bestia a magas felhőkig dobálja körmeit de nékünk   már fáj ez! Óh Fájdalom! csakhogy megszülettél! Hozsanna néked! szent Karácsony!   Hűlt bolygók   keringnek s fészket vert bennük az Élet: vad madár! saját húsát tépi és eszi: rettenetes Pelikán! Óh bolygók! megszületett-e már bennetek a Fájdalom?   A Földön itt van már, véres palástban s töviskoronával! Meg fog bennünket váltani: Hozsanna!   Hát fájj csak,   szent Fájás! Szigorú tanító! vezess pálcáddal magasabb erkölcsbe! Rossz az élet, hogy jobb legyen! Bolond él saját dögén! Az Élet eleven törvényei   újulnak! nem marad gyilkos! A Mester léniája fölfelé mutat: Hozsanna! -- s formája mint a kereszt.   Fölsajg az   új Ige: érc ne tépje a lelkes húsokat! Bénulnak a nagy acélmadarak! kitérnek az apró óndarazsak! mert sűrű hálót fon körénk a Harmadik   Szövetség. Óh Fájdalom! csakhogy megszülettél! Hozsanna néked, szent Karácsony! --- 
babits;Himnusz Iriszhez; Sötét van. Hol az ezer szín? Mivé lett? Hol az ezer tárgy külön élete? (Szín a különség, különség az élet) -- éj van s most minden tehén fekete. Belém esett a világ és lett oly vad, oly egy-sötét, hogy szinte már ragyog s a lelkem indus bölcseségbe olvad: nincs semmi sem, csak semmi van, s e semmi én vagyok. Egy-semmi! Minden-semmi! Színek nélkül ragyogó semmi! Únlak, hagyj te most! Sokszorzó lelkem veled nem elégül, meddő szám, mely nem szoroz, se nem oszt. Ért gyümölcs nedvvel, fejem telve vággyal, vágyaim súlya nyomja vánkosom: ah, nem békülök én unalmas ággyal s Morpheus karjai között Iriszről álmodom. Irisz! te lelkem régi istensége! hétszínű, gyöngyös, mint nektári kelyh, ezerszínű, uszályos, égnek éke, Irisz, kinek ruhája pávapelyh, Irisz, kinek mosolyja a szivárvány, színek bontója, koszorús hajú, ívelt szeszély, ég hídja, tarka bálvány, jer ontsd elémbe képeid, beszédes színkapú! Idézz fel nékem ezer égi képet és földi képet, trilliót ha van, sok földet, vizet, új és régi népet, idézz fel, szóval, teljes enmagam . Királyt, papot, pénzt, nemes daliákat s a daliával idézd fel lovát, aljas gonosztevőt, tudós diákot: a multak kövét érted-é csiholni, mint kovát? Költő-szemeddel többet lelsz te benne, mint ásatagban egynémely tudós -- De ha ráúntál multra és jelenre, színek bontója, légy nekem te jós: hiszen te fested, Irisz, a világot s ne tudnád, hogy ecseted merre fut? Idézd fel, amit még egy szem se látott: -- a jövő falát érted-é kitárni mint kaput? Színek bontója, viharok barátja, világ költője, tarka mint virág, jer, kedvesebb nekem a Mája fátyla, mint az unalmas-egy-való világ! Vihar barátja, szép idő követje, Junó követje, koszorús hajú, világszínháznak kárpitos szövetje, jer, ontsd elémbe képeid, beszédes ívkapú. 
babits;A kedves arcképe; Hirtelen amint a szobába léptem, előttem ült a drága valaki, közel és mégis holdtáj-messzeségben, mert e világból keret zárta ki. Örök magányba zárta, arany ablak és nem nézett rám, nem is nevetett: csak a színek daloltak és lobogtak s lengették a keretet. Nem ismersz hát, kedvesem, nem szeretsz hát? Két kisujjad úgy fonod egybe, mint szeretők írigy karja fűzi egymást, hogy számüzött lesz aki rátekint. Alsó és felső ajakad szoros pár összesimulnak meleg-meztelen mintahogy két szerelmes egy csukott száj, ki a világnak nem felel. Más keresi majd a könnyű örökfényt arcodon s a szitakötő mosolyt s meg sem ismeri tán a csüggeteg lényt, ki itt méla-magába elomolt. De én ismerlek, mert magány marad csak a magány, bárha két magány vegyül ismerlek, asszony, így ahogy magad vagy, gyógyíthatatlan egyedül! Ismerlek?... Kép vagy lehetünk-e mások egymásnak, és ki lát a kép mögé? Bár lelket párolognak a vonások, mint e vászonra festett alaké, hol a festőnek lelke s a modellnek ködben villódzik, mint hold udvara, mely fátyol és sugár egyszerre, s elfed miközben világítana. De dalolnak és lobognak a színek lángként, mely kohó nyitjában fogoly. Piros kabátkád, lila párna, szőnyeg... mint ablakon túl kinyilt tűzbokor. Elvarázsolt bokor az, csipkerózsa: óh, szerető, váltsd meg, ha szereted! Micsoda csókra vár, micsoda szókra, szétvetni a keretet! 
